Latitude,Longitude,CommonName,StopType,Status
51.787067356,-4.105919683,Llechyfedach Primary,BCT,active
51.795426381,-4.088514287,Bancyffynnon,BCT,active
51.793843415,-4.088059809,Cross Hands Square,BCT,active
51.79759546,-4.089959067,Cross Hands Primary School,BCT,active
51.797633977,-4.089815818,Cross Hands Primary School,BCT,active
51.799707678,-4.093019903,Cefneithin Rugby Club,BCT,active
51.799798723,-4.093966892,Cefneithin Rugby Club,BCT,active
51.803786877,-4.103290183,Heol Treventy,BCT,active
51.803925545,-4.103079056,Heol Treventy,BCT,active
51.804177689,-4.099053734,Cefneithin Play Area,BCT,active
51.80408196,-4.098875224,Cefneithin Play Area,BCT,active
51.803496675,-4.089308001,Maes-yr-yrfa Comprehensive,BCT,active
51.80351851,-4.089091431,Maes-yr-yrfa Comprehensive,BCT,active
51.804184751,-4.075849651,Gorslas Square,BCT,active
51.803215366,-4.076279911,Gorslas Primary School,BCT,active
51.803453906,-4.053489201,Penygroes Surgery,BCT,active
51.787288791,-4.049133009,Waterloo Terrace,BCT,active
51.787313979,-4.049235651,Waterloo Square,BCT,active
51.782511291,-4.063661497,Thornhill Road,BCT,active
51.78354428,-4.063215686,Heathfield Ind Park,BCT,active
51.796174466,-4.065518134,Maes Derwen,BCT,active
51.79899496,-4.070810437,Black Lion,BCT,active
51.798938749,-4.070938395,Black Lion,BCT,active
51.796109713,-4.065109092,Maes Derwen,BCT,active
51.836439127,-4.432867058,Cae Ffynnon,BCT,active
51.821643639,-4.515412581,White Lion Inn,BCT,active
51.819341709,-4.613092493,Keefe House,BCT,active
51.819249957,-4.613174251,Keefe House,BCT,active
51.820051056,-4.615165231,Taf Surgery,BCT,active
51.820039494,-4.615280657,Taf Surgery,BCT,active
51.823969247,-4.616509777,Lon Hywel,BCT,active
51.823989792,-4.616394862,Lon Hywel,BCT,active
51.84078751,-4.6257609,Post Office,BCT,active
51.848761403,-4.643563589,Hellan Amgoed School,BCT,active
51.858198336,-4.655809092,Hiraeth Cross,BCT,active
51.8475901,-4.678621127,Post Office,BCT,active
51.840729629,-4.729378179,Village Store,BCT,active
51.906750648,-4.700970938,Cross Inn,BCT,active
51.917976892,-4.646262502,Chapel,BCT,active
51.859903929,-4.4814101,New Inn,BCT,active
51.832482083,-4.491267537,Penyrheol Tavern,BCT,active
51.823895515,-4.492448044,Lon Hafren,BCT,active
51.775758388,-4.605030238,Red Roses War Memorial,BCT,active
51.775839019,-4.605053765,Red Roses War Memorial,BCT,active
51.890506608,-4.365805395,Trawsmawr Turn,BCT,active
51.890546561,-4.366054573,Trawsmawr Turn,BCT,active
51.914878111,-4.565296417,Lamb Inn,BCT,active
51.859144767,-4.32712738,University of Wales Trinity Saint David,BCT,active
51.85525428,-4.327953685,Job's Well Road,BCT,active
51.818426377,-4.347036785,Pant-y-Dderwen,BCT,active
51.78689599,-4.412798407,Post Office,BCT,active
51.844522926,-4.344387165,St Mary`s Church,BCT,active
51.829757229,-4.36007938,Cwrt Malle,BCT,active
51.829895476,-4.359912436,Cwrt Malle,BCT,active
51.83730565,-4.411762499,Coedcae,BCT,active
51.837320046,-4.411937473,Coedcae,BCT,active
51.848930902,-4.326204255,Johnstown Depot,BCT,active
51.829864268,-4.288253345,St Anne`s Church,BCT,active
51.82949484,-4.287828218,St Anne`s Church,BCT,active
51.816704479,-4.288877759,Idole Villa,BCT,active
51.823304506,-4.311894972,Croesyceiliog Farm,BCT,active
51.840113854,-4.309465135,Pibwrlwyd,BCT,active
51.854226952,-4.323514934,Heol Beca,BCT,active
51.852127074,-4.327835805,San Tamara,BCT,active
51.850725847,-4.330929075,Cilddewi Park,BCT,active
51.844976605,-4.321978487,Cambria School,BCT,active
51.85492327,-4.326048677,Cartref Tawelan,BCT,active
51.853834138,-4.325643962,Monument Hill,BCT,active
51.859675658,-4.30023791,Plas-y-Milwr,BCT,active
51.67939389,-4.142869709,Coedcae School,BCT,active
51.677956266,-4.142801825,New Dock Stars,BCT,active
51.67788333,-4.142856242,New Dock Stars,BCT,active
51.792700216,-3.986397309,High Street Wine Bar,BCT,active
51.794217309,-3.991336714,Town Hall,BCT,active
51.794137419,-3.991275185,Town Hall,BCT,active
51.672272163,-4.158544562,New Dock Road,BCT,active
51.682984088,-4.131393425,Pemberton Traffic Lights,BCT,active
51.680393164,-4.122013469,Nantydd Terrace,BCT,active
51.679200968,-4.10731851,Parc Richard,BCT,active
51.685390038,-4.182533988,Ysgol y Strade,BCT,active
51.695476976,-4.150532144,Diplomat Hotel,BCT,active
51.69480313,-4.143612153,Heol Daniel,BCT,active
51.694677217,-4.140343916,Felinfoel Rugby Club,BCT,active
51.698117605,-4.145302827,Co-op,BCT,active
51.700334755,-4.142571124,Marelli,BCT,active
51.703345296,-4.14268444,Danylan,BCT,active
51.703378862,-4.142816286,Danylan,BCT,active
51.703992149,-4.140746601,Oaklands Turn,BCT,active
51.703911283,-4.140742782,Oaklands Turn,BCT,active
51.701356696,-4.13781446,Llandyry,BCT,active
51.692659376,-4.1551013,Post Office,BCT,active
51.689951663,-4.128523121,Dyfed Steel,BCT,active
51.685025078,-4.124964458,Smiths` Arms,BCT,active
51.774937046,-4.070516538,Cwmgwili Playground,BCT,active
51.803814532,-4.075426488,Gorslas Square,BCT,active
51.801424143,-4.074823524,Black Lion Road,BCT,active
51.794727856,-4.086867998,Cross Hands Library,BCT,active
51.794834132,-4.086959919,Cross Hands Library,BCT,active
51.790025951,-4.131361934,Derwen Road,BCT,active
51.780711201,-4.163746664,Maesyderi,BCT,active
51.780470841,-4.164590551,Old Railway Station,BCT,active
51.780606948,-4.164524576,Old Railway Station,BCT,active
51.778747096,-4.174177921,Heol-y-Parc,BCT,active
51.778865506,-4.174096629,Heol-y-Parc,BCT,active
51.783669016,-4.177908922,Maesyfelin,BCT,active
51.783747462,-4.178043194,Maesyfelin,BCT,active
51.78537785,-4.191925508,Haulfryn,BCT,active
51.785766691,-4.19229236,Haulfryn,BCT,active
51.787486417,-4.194137538,Bancffosfelen Primary School,BCT,active
51.787550119,-4.194097131,Bancffosfelen Primary School,BCT,active
51.800947905,-4.162119347,Post Office,BCT,active
51.800980724,-4.161801814,Mynyddcerrig,BCT,active
51.79844914,-4.152253168,Capel Seion Square,BCT,active
51.798564617,-4.152331188,Capel Seion Square,BCT,active
51.81334218,-4.113035157,Foelgastell,BCT,active
51.813339187,-4.11270132,Foelgastell,BCT,active
51.827255057,-4.174612438,White Hart Inn,BCT,active
51.827202757,-4.174522839,White Hart Inn,BCT,active
51.84123093,-4.23970132,Nant-y-caws,BCT,active
51.841354357,-4.239359019,Nant-y-caws,BCT,active
51.779724569,-4.11069539,Banc-y-Gors,BCT,active
51.780382829,-4.110595636,Banc-y-Gors,BCT,active
51.771260021,-4.111329509,Mynydd Mawr Hospital,BCT,active
51.77129388,-4.11144705,Mynydd Mawr Hospital,BCT,active
51.759489394,-4.116779637,Maes Becca,BCT,active
51.758864983,-4.116996775,Maes Becca,BCT,active
51.754763421,-4.117543887,Fountain Road,BCT,active
51.754543863,-4.11775096,Fountain Road,BCT,active
51.750882831,-4.118304091,Erw Non,BCT,active
51.7508495,-4.118157646,Erw Non,BCT,active
51.744693361,-4.120433732,Pont Morlais,BCT,active
51.744691271,-4.120549526,Pont Morlais,BCT,active
51.790123998,-4.131410061,Derwen Road,BCT,active
51.774949349,-4.070328656,Cwmgwili Playground,BCT,active
51.773466458,-4.072757926,Cwmgwili Lay-By,BCT,active
51.686919738,-4.135036203,St John Lloyd School,BCT,active
51.68635349,-4.180048429,Iscoed,BCT,active
51.690380985,-4.167002562,Stradey Arms,BCT,active
51.744016028,-4.187300297,Cynheidre Square,BCT,active
51.690334459,-4.167087155,Stradey Arms,BCT,active
51.866091555,-4.286199147,Abergwili Ambulance Station,BCT,active
51.865768966,-4.288913644,Brynderwen,BCT,active
51.865905618,-4.272128668,Capel Ebeneser,BCT,active
51.865912182,-4.268061759,Black Ox,BCT,active
51.928083332,-4.09820338,St Egwad`s Church,BCT,active
51.928028126,-4.098273532,St Egwad`s Church,BCT,active
51.886159902,-3.990065523,Ysgol Gynradd Llandeilo,BCT,active
51.870832561,-4.273582851,Crychiau,BCT,active
51.839042373,-4.038168163,Milo Square,BCT,active
51.838837656,-4.038074377,Milo Square,BCT,active
51.87455872,-3.995960023,Heol Myrddin Estate,BCT,active
51.881858667,-3.993420934,St Teilo`s Church,BCT,active
51.940743397,-3.90086377,Square & Compass Inn,BCT,active
51.887011372,-4.000304639,Lon Rhys,BCT,active
51.887008409,-4.000478892,Lon Rhys,BCT,active
51.874478588,-3.99591289,Heol Myrddin Estate,BCT,active
51.857045509,-4.329687287,Dyfed College of Art,BCT,active
51.878064369,-4.098343264,Dryslwyn Crossroads,BCT,active
51.875903481,-3.988769887,Ysgol Gyfun Tre-Gib,BCT,active
51.908182019,-3.952511153,Cwm-Ifor Turn,BCT,active
51.941647529,-3.901673123,Square & Compass Inn,BCT,active
51.99803931,-3.79795126,Pantycelyn School,BCT,active
51.853917585,-4.286540316,Brynglas Crescent,BCT,active
51.853997312,-4.286602447,Llangynnwr Village,BCT,active
51.859601729,-4.214137103,Capel Dewi Crossroads,BCT,active
51.859673332,-4.214155143,Capel Dewi Crossroads,BCT,active
51.900493846,-4.16864138,Plough Inn,BCT,active
52.101213466,-4.060046747,Ram War Memorial,BCT,active
52.082625265,-3.990475697,Ffaldybrenin War Memorial,BCT,active
52.082705887,-3.990493881,Ffaldybrenin War Memorial,BCT,active
51.853068663,-3.95732663,Cennen Arms,BCT,active
51.853058228,-3.957413303,Cennen Arms,BCT,active
51.866494586,-3.974526566,Maes-Evan Waterworks,BCT,active
51.866412739,-3.974581082,Maes-Evan Waterworks,BCT,active
51.841442604,-3.949679731,Art & Craft Centre,BCT,active
51.841377778,-3.949793067,Art & Craft Centre,BCT,active
51.828752472,-3.958986019,Square & Compass,BCT,active
51.836051544,-3.973136189,St Dyfan`s Church,BCT,active
51.83600491,-3.973235759,St Dyfan`s Church,BCT,active
51.843347612,-3.999035904,College Inn Q,BCT,active
51.994287631,-3.796315165,Post Office,BCT,active
52.009398139,-3.804293395,Dolauhirion,BCT,active
52.076086575,-3.786916167,Pwllpriddog,BCT,active
52.075879886,-3.786907912,Pwllpriddog,BCT,active
52.078244805,-3.774408023,Post Office,BCT,active
52.062911718,-3.80766052,Pen-Y-rhiw-Rhaeadr,BCT,active
52.0709123,-3.794866084,Penrhyn,BCT,active
52.070964442,-3.794984906,Penrhyn,BCT,active
52.043299602,-3.79476563,Rhydfelin,BCT,active
52.045578816,-3.820275272,Rhydgwenlais,BCT,active
52.030761958,-4.075191531,Rhydcymerau,BCT,active
52.030863617,-4.075546131,Rhydcymerau,BCT,active
52.028818135,-3.952747923,Bridgend Inn,BCT,active
52.028893401,-3.952547111,Bridgend Inn,BCT,active
52.044845614,-3.953082051,Gold Mine,BCT,active
52.074621428,-4.022209512,Tafarn Jem,BCT,active
52.074700293,-4.022329821,Tafarn Jem,BCT,active
52.106156644,-4.070396151,Cwmann War Memorial,BCT,active
52.106263951,-4.07043033,Cwmann War Memorial,BCT,active
52.058091151,-3.716325844,Clynsaer House,BCT,active
52.058106576,-3.716501479,Clynsaer House,BCT,active
52.044394678,-3.740358002,Old Post Office,BCT,active
52.044589802,-3.740540575,Old Post Office,BCT,active
51.99970451,-3.796663155,Llys Llanfair,BCT,active
52.035847808,-4.461515672,Station Terrace,BCT,active
52.035910381,-4.461533692,Station Terrace,BCT,active
51.98612647,-4.400963597,Five Roads,BCT,active
51.986045326,-4.400973821,Five Roads,BCT,active
51.849814995,-4.307808467,Pen-Sarn Kwik Save,BCT,active
51.889084175,-4.301521714,Pont-y-felin Turn,BCT,active
51.905162314,-4.313494909,Forge Mill,BCT,active
51.950858282,-4.383171459,Capel Hermon,BCT,active
51.950941192,-4.383073981,Capel Hermon,BCT,active
52.023546835,-4.493508018,Penrherber Cross,BCT,active
51.68398208,-4.123960777,Dolwar Fach,BCT,active
51.683654159,-4.119214698,Lon Ceiriog East,BCT,active
51.685832691,-4.106092949,Royal Oak,BCT,active
51.68599728,-4.105941444,Royal Oak,BCT,active
51.687869701,-4.134227273,St Mary's RC Primary School,BCT,active
51.68026655,-4.149247039,Ambulance Station,BCT,active
51.680355343,-4.149309109,Ambulance Station,BCT,active
51.689244708,-4.137243613,Dafen C P School,BCT,active
51.686578873,-4.148301817,Farm Foods,BCT,active
51.691733623,-4.150658525,Warner Place,BCT,active
51.796929024,-3.999519899,Gwynfryn Estate,BCT,active
51.799673617,-3.990402347,Myddynfych Drive,BCT,active
51.799639392,-3.990299312,Myddynfych Drive,BCT,active
52.007550334,-4.012641406,Black Lion Hotel,BCT,active
52.007584285,-4.012759499,Black Lion Hotel,BCT,active
52.018174286,-3.966086298,Glanrannell Park Hotel,BCT,active
52.018144655,-3.966245317,Glanrannell Park Hotel,BCT,active
52.028626729,-3.952360558,Bridgend Inn,BCT,active
51.961695809,-3.796030632,Myrtle Hill,BCT,active
51.979802822,-3.809146886,Mount Pleasant,BCT,active
51.979812702,-3.809089038,Mount Pleasant,BCT,active
51.955773949,-3.78809493,Post Office,BCT,active
52.001010964,-4.265678805,Pencader War Memorial,BCT,active
51.837639218,-4.152263903,Middleton Hall,BCT,active
51.8375742,-4.152376933,Middleton Hall,BCT,active
51.692581693,-4.143622925,Brynsiriol,BCT,active
51.691248211,-4.144254444,Brynsiriol Turning Circle,BCT,active
51.959093278,-4.446404437,Bryn Moriah,BCT,active
51.917851312,-4.40347184,Blaen-y-coed Chapel,BCT,active
51.798758043,-4.081677433,Gwernllwyn Country Club,BCT,active
52.051544153,-3.748190822,Cynghordy Rail Station,RSE,active
51.839624988,-4.150877884,National Botanic Gardens,BCT,active
51.822601956,-4.148885537,Porthyrhyd Football Ground,BCT,active
51.872656827,-3.993042944,Ffairfach Rail Station,RSE,active
51.768484756,-4.369157849,Ferryside Rail Station (Main Entrance),RSE,active
51.768284421,-4.369727143,Ferryside Rail Station (West Entrance),RSE,active
51.768082178,-4.369499127,Ferryside Rail Station (SE Entrance),RSE,active
51.768247318,-4.369783178,Ferryside Rail Station (SW Entrance),RSE,active
51.734344716,-4.316967838,Kidwelly Rail Station (NW Entrance),RSE,active
51.733743937,-4.315966706,Kidwelly Rail Station (SE Entrance),RSE,active
51.885576408,-3.986813737,Llandeilo Rail Station,RSE,active
51.885458768,-3.98738981,Llandeilo Rail Station,RSE,active
51.995393937,-3.802768821,Llandovery Rail Station,RSE,active
51.995683288,-3.802663911,Llandovery Rail Station,RSE,active
51.821062633,-4.00388244,Llandybie Rail Station,RSE,active
51.940390868,-3.89316694,Llangadog Rail Station,RSE,active
51.691206877,-4.079038696,Llangennech Rail Station,RSE,active
51.69111523,-4.079135781,Llangennech Rail Station,RSE,active
51.673947846,-4.161314566,Llanelli Rail Station (Main Entrance),RSE,active
51.673865178,-4.160920101,Llanelli Rail Station,RSE,active
51.673630236,-4.160981235,Llanelli Rail Station,RSE,active
51.962805685,-3.871971232,Llanwrda Rail Station,RSE,active
51.684130639,-4.249269472,Pembrey & Burry Port Rail Station,RSE,active
51.683971963,-4.249102464,Pembrey & Burry Port Rail Station,RSE,active
51.778770215,-3.997571573,Pantyffynnon Rail Station,RSE,active
51.794797167,-3.810926227,Gwys Berrington Arms,BCT,active
51.794536998,-3.810886799,Gwys Berrington Arms,BCT,active
51.981925447,-3.706728435,Halfway,BCT,active
51.982011815,-3.7063531,Halfway,BCT,active
51.818864236,-4.498569721,Rock Cottage,BCT,active
51.819660157,-4.497510898,Library,BCT,active
51.939333005,-3.884000334,St Cadog's Church,BCT,active
51.93935377,-3.883826619,St Cadog's Church,BCT,active
51.875266213,-3.991356847,Ffairfach Primary School,BCT,active
51.87519359,-3.991397222,Ffairfach Primary School,BCT,active
51.68373189,-4.243318086,Glanmor Terrace Middle,BCT,active
51.68368752,-4.243286958,Glanmor Terrace Middle,BCT,active
51.865425272,-4.2996162,Llwyn Meredydd,BCT,active
51.687606912,-4.135820897,Bryn Canol,BCT,active
51.689410339,-4.129611827,Post Office,BCT,active
51.689370656,-4.129320586,Post Office,BCT,active
51.674644012,-4.154752014,Mansel Street,BCT,active
51.676676265,-4.157698088,Mansel Street,BCT,active
51.68915432,-4.13430218,Bryngwyn Road,BCT,active
51.689232559,-4.134450549,Bryngwyn Road,BCT,active
51.675569047,-4.15971388,Hick Street,BCT,active
51.693375861,-4.242666373,Dolau Fan,BCT,active
51.687461316,-4.280339526,Waun Siden,BCT,active
51.751571816,-4.266905798,Prince of Wales,BCT,active
51.751434817,-4.267014849,Prince of Wales,BCT,active
51.807909086,-3.821910773,Cefn-Bryn-Brain Estate,BCT,active
51.910652212,-3.911049736,Post Office,BCT,active
51.910667352,-3.911224853,Post Office,BCT,active
51.805124089,-4.075617203,St Lleian`s Church,BCT,active
51.805179281,-4.075547209,St Lleian`s Church,BCT,active
51.809461694,-4.069317281,Bethany,BCT,active
51.809417533,-4.069271736,Bethany,BCT,active
51.85958956,-4.335628341,Maes-y-wennol,BCT,active
51.860797482,-4.333672038,Heol Arfryn,BCT,active
51.857486179,-4.332861611,Parc Dewi Sant,BCT,active
51.804527448,-3.904773289,Ysgol y Bedol,BCT,active
51.798998514,-4.613902777,Pen-y-back,BCT,active
51.95902526,-4.446648192,Bryn Moriah,BCT,active
51.977874878,-4.427084108,Maudland Square,BCT,active
51.933188488,-3.882491886,Llangadog Common,BCT,active
51.863103463,-4.147509804,Bremenda Ganol,BCT,active
52.064462202,-3.974377923,Royal Oak Hotel,BCT,active
52.044746047,-3.953121458,Gold Mine,BCT,active
52.041588893,-3.933006377,Post Office,BCT,active
51.828902575,-3.959152179,Square & Compass,BCT,active
51.846559789,-4.362584735,Showground Park & Ride,BCT,active
51.682822467,-4.15669587,Llanelli Bus Station Stand 5,BCS,active
51.682711198,-4.156878644,Llanelli Bus Station Stand 4,BCS,active
51.682640309,-4.157113683,Llanelli Bus Station Stand 3,BCS,active
51.682454,-4.157564,Llanelli Bus Station Stand 1,BCS,active
51.682541239,-4.157319022,Llanelli Bus Station Stand 2,BCS,active
51.682972861,-4.156341357,Llanelli Bus Station Stand 7,BCS,active
51.746934409,-4.064791875,Pont Abraham Services,BCT,active
51.673743287,-4.172398709,Llanelli Beach,BCT,active
51.66481366,-4.12471252,National Wetlands Centre,BCT,active
51.812539459,-3.869494401,Heol Gelynen,BCT,active
51.81259612,-3.871020068,Heol Gelynen,BCT,active
51.761490592,-4.251026499,Post Office,BCT,active
51.779885898,-4.042012594,Capel Hendre Industrial Estate,BCT,active
51.787087374,-3.984889179,Bettws School,BCT,active
51.787094158,-3.985019976,Bettws CP School,BCT,active
51.817175368,-3.861822274,Mountain Road,BCT,active
51.694270002,-4.152110082,Aelybryn Drive,BCT,active
51.69179067,-4.1558848,Felinfoel Road,BCT,active
51.688427071,-4.158835705,Parc Howard,BCT,active
51.687535906,-4.159372032,Hedley Terrace,BCT,active
51.673455474,-4.167047751,Cambrian Street,BCT,active
51.670874565,-4.157277668,Stanley Road,BCT,active
51.666723191,-4.153175731,Lidl's,BCT,active
51.667704543,-4.149679077,Dafen Row,BCT,active
51.667810803,-4.14682062,Springfields,BCT,active
51.670109658,-4.145034712,School Road,BCT,active
51.669279086,-4.155032465,Dolau Court,BCT,active
51.670641219,-4.157252116,Stanley Road,BCT,active
51.67258531,-4.164981299,Marine Street,BCT,active
51.689729137,-4.151098844,Corporation Avenue,BCT,active
51.696164076,-4.142460908,Ysgol-y-Babanod,BCT,active
51.701714752,-4.134444694,Blaen Nant,BCT,active
51.703420347,-4.137578874,Heol Beili Glas,BCT,active
51.702717364,-4.137169429,Tegfynydd,BCT,active
51.70178164,-4.134722827,Blaen Nant,BCT,active
51.696140813,-4.142257213,Ysgol-y-Babanod,BCT,active
51.694264322,-4.146032201,Maeswerdd,BCT,active
51.684205176,-4.150243777,Alban Road,BCT,active
51.682044253,-4.150387304,Alban Road CCTA,BCT,active
51.680658994,-4.148932905,Ambulance Station,BCT,active
51.67911938,-4.148049919,Walters Road,BCT,active
51.675265791,-4.149776834,Graig Avenue,BCT,active
