school_name,school_type,local_authority,sector,pupils,postcode,latitude,longitude,near_transport,wimd_decile,deprivation,fsm_pct,attendance_pct,gcse_pass_pct
Deri Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,74.0,CF81 9HZ,51.70917732984312,-3.2667689203423604,True,2,high_deprivation,36.8,90.8,
Crumlin High Level Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,108.0,NP11 4PX,51.677751136899154,-3.143246531368871,True,8,low_deprivation,7.9,95.1,
PENTWYNMAWR PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,116.0,NP11 4HJ,51.65865945098725,-3.1627280846904977,True,5,medium_deprivation,24.0,92.8,
DERWENDEG PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,195.0,CF82 7HP,51.65846093471927,-3.2367142870421617,True,3,high_deprivation,38.5,91.1,
Tynewydd Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,268.0,NP11 4QZ,51.67032479342884,-3.143172158976884,True,4,medium_deprivation,22.9,90.4,
Cwmcarn Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,220.0,NP11 7LZ,51.63400368953285,-3.128705169725946,True,3,high_deprivation,20.1,93.1,
Waunfawr Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,165.0,NP11 7PG,51.61920271138822,-3.12596892816514,True,3,high_deprivation,29.1,93.6,
Risca Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,332.0,NP11 6DB,51.60779932744742,-3.1024946832233966,True,5,medium_deprivation,27.4,90.4,
Fochriw Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,91.0,CF81 9LL,51.7424695296118,-3.295972811205744,True,6,medium_deprivation,27.2,91.9,
GILFACH FARGOED PRIMARY,"Nursery, Infants & Juniors",Caerphilly,Primary,178.0,CF81 8LB,51.67731833241178,-3.2279716530346265,True,3,high_deprivation,25.3,90.9,
Hengoed Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,147.0,CF82 7JU,51.65037226093158,-3.2320709987011025,True,6,medium_deprivation,21.4,92.0,
Llancaeach Junior School,Juniors,Caerphilly,Primary,136.0,CF46 6NF,51.650764677273614,-3.281097499009068,True,3,high_deprivation,28.3,91.9,
Llanfabon Infants School,Nursery & Infants,Caerphilly,Primary,104.0,CF46 6HL,51.64985285682961,-3.287186013753458,True,2,high_deprivation,33.4,89.6,
RHYDRI PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,35.0,CF83 3DF,51.57642466511572,-3.163297561129673,True,1,high_deprivation,48.0,92.7,
NANT Y PARC PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,210.0,CF83 4GY,51.61138382775442,-3.281634672573938,True,5,medium_deprivation,17.0,94.1,
Pantside Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,191.0,NP11 5DE,51.67058540151184,-3.1357747614851323,True,3,high_deprivation,31.2,91.5,
Tiryberth Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,139.0,CF82 8AU,51.66371012781973,-3.229194087792712,True,2,high_deprivation,35.7,91.9,
Ty Isaf Infants School,Nursery & Infants,Caerphilly,Primary,110.0,NP11 6EF,51.60491906694092,-3.0912628301364613,True,8,low_deprivation,16.5,96.0,
CWM  IFOR  PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,215.0,CF83 2PG,51.5876435194419,-3.244215720063178,True,4,medium_deprivation,27.0,91.2,
BRYN PRIMARY,"Nursery, Infants & Juniors",Caerphilly,Primary,178.0,NP12 2PL,51.64987018210356,-3.20332211907608,True,2,high_deprivation,35.0,89.5,
YSGOL IFOR BACH,"Nursery, Infants & Juniors",Caerphilly,Primary,236.0,CF83 4AB,51.59975427400358,-3.274492189153329,True,5,medium_deprivation,21.4,92.7,
Abercarn Primary school,"Nursery, Infants & Juniors",Caerphilly,Primary,255.0,NP11 5LH,51.65454374201425,-3.1330462441718043,True,2,high_deprivation,34.9,91.7,
Greenhill Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,166.0,CF82 8EU,51.66502783520033,-3.2599894269797427,True,7,medium_deprivation,14.4,94.1,
YSGOL GYMRAEG CAERFFILI,"Nursery, Infants & Juniors",Caerphilly,Primary,442.0,CF83 3HG,51.58240413340837,-3.2206857055893043,True,7,medium_deprivation,18.3,91.9,
YSGOL GYMRAEG GILFACH FARGOD,"Nursery, Infants & Juniors",Caerphilly,Primary,109.0,CF81 8JG,51.678613673102696,-3.2279199192228347,True,1,high_deprivation,35.9,88.9,
YNYSDDU PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,109.0,NP11 7JH,51.62431927752531,-3.186191646163583,True,8,low_deprivation,13.7,94.5,
UPPER RHYMNEY PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,144.0,NP22 5EP,51.765926552817454,-3.290442266772278,True,7,medium_deprivation,15.7,93.8,
Ysgol Y Lawnt,"Nursery, Infants & Juniors",Caerphilly,Primary,191.0,NP22 5LS,51.75917058426623,-3.28664176121313,True,3,high_deprivation,34.7,93.8,
Bryn Awel Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,136.0,NP22 5JJ,51.75609235170039,-3.277035410344629,True,5,medium_deprivation,22.8,90.8,
Ysgol Gymraeg Trelyn,"Nursery, Infants & Juniors",Caerphilly,Primary,208.0,NP12 3ST,51.66892461341138,-3.2232329574667515,True,6,medium_deprivation,12.3,93.9,
PHILLIPSTOWN PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,148.0,NP24 6XE,51.72423983944154,-3.240506820088219,True,9,low_deprivation,13.6,97.2,
MAESYCWMMER PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,142.0,CF82 7PU,51.64355347754386,-3.2211769151109366,True,7,medium_deprivation,12.2,96.9,
Bedwas Junior,Juniors,Caerphilly,Primary,156.0,CF83 8EB,51.59055134672164,-3.198967640570621,True,9,low_deprivation,6.0,94.7,
Machen Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,166.0,CF83 8NA,51.59594648441398,-3.1430935049495847,True,1,high_deprivation,35.0,90.5,
Graig-y-Rhacca Primary and Nursery Community,"Nursery, Infants & Juniors",Caerphilly,Primary,105.0,CF83 8WW,51.59365209002738,-3.168804917181968,True,9,low_deprivation,14.1,96.0,
Bedwas Infants,Nursery & Infants,Caerphilly,Primary,163.0,CF83 8EE,51.59261399764255,-3.201259565111707,True,9,low_deprivation,1.5,95.5,
HENDREDENNY PARK PRIMARY,"Nursery, Infants & Juniors",Caerphilly,Primary,266.0,CF83 2BL,51.58023244031197,-3.2469285761904656,True,2,high_deprivation,46.4,90.4,
CWMABER INFANTS SCHOOL,Nursery & Infants,Caerphilly,Primary,105.0,CF83 4FF,51.59981262182456,-3.2691082540092844,True,3,high_deprivation,34.4,91.8,
YSGOL GYMRAEG BRO ALLTA,"Nursery, Infants & Juniors",Caerphilly,Primary,282.0,CF82 7XQ,51.64147833254449,-3.2390123626384444,True,2,high_deprivation,34.7,87.3,
Cwmfelinfach Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,203.0,NP11 7HL,51.61883586849889,-3.1797941864095125,True,10,low_deprivation,4.8,96.8,
YSGOL GYMRAEG CWM GWYDDON,"Nursery, Infants & Juniors",Caerphilly,Primary,275.0,NP11 5GX,51.64760867636885,-3.1333069009141883,True,6,medium_deprivation,20.5,93.4,
Y G G  Y Castell,"Nursery, Infants & Juniors",Caerphilly,Primary,419.0,CF83 1WH,51.57470285756364,-3.22478164249606,True,2,high_deprivation,35.9,90.3,
Cwrt Rawlin Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,361.0,CF83 1SN,51.56998165302128,-3.241418072827134,True,3,high_deprivation,32.8,93.9,
Cefn Fforest Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,284.0,NP12 3JX,51.672432719077456,-3.211114136320289,True,2,high_deprivation,36.0,89.7,
PENLLWYN PRIMARY,"Nursery, Infants & Juniors",Caerphilly,Primary,142.0,NP12 2NT,51.65589929343133,-3.20022917693773,True,3,high_deprivation,30.6,90.7,
Blackwood Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,372.0,NP12 1WA,51.66622139036184,-3.202020259294629,True,4,medium_deprivation,25.8,94.5,
GLYN-GAER PRIMARY SCHOOL,"Nursery, Infants & Juniors",Caerphilly,Primary,212.0,CF82 8FF,51.664940295568826,-3.2455662608865974,True,2,high_deprivation,33.2,89.5,
Park Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,128.0,CF81 8PN,51.68616496644431,-3.233230742929024,True,2,high_deprivation,33.0,89.9,
Aberbargoed Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,215.0,CF81 9DD,51.6929539498974,-3.22547231858455,True,3,high_deprivation,34.7,91.0,
Trinant Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,181.0,NP11 3JN,51.69861088539549,-3.147010482201104,True,8,low_deprivation,14.6,95.7,
Ty Sign Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,425.0,NP11 6HJ,51.60999378184232,-3.092828697337818,True,10,low_deprivation,1.5,96.2,
Tyn-Y-Wern Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,233.0,CF83 8FL,51.59250201519091,-3.1848571926373146,True,6,medium_deprivation,22.0,91.6,
Twyn Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,414.0,CF83 1UT,51.57450473043525,-3.2152124001149645,True,8,low_deprivation,13.0,93.9,
White Rose Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,231.0,NP24 6DW,51.7175579935304,-3.234634868798001,True,2,high_deprivation,33.7,89.8,
Ysgol Bro Sannan,"Nursery, Infants & Juniors",Caerphilly,Primary,118.0,CF81 9FN,51.689758330606615,-3.218904748452159,True,9,low_deprivation,7.0,95.2,
Plasyfelin Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,291.0,CF83 3FT,51.58202925383544,-3.224819898558004,True,7,medium_deprivation,20.3,94.5,
St James Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,271.0,CF83 3GT,51.581752203270845,-3.2012328413055515,True,9,low_deprivation,12.4,95.8,
St Gwladys Bargoed School,"Nursery, Infants & Juniors",Caerphilly,Primary,438.0,CF81 8RP,51.69237070600416,-3.2313739371309125,True,2,high_deprivation,30.7,88.3,
Rhiw syr Dafydd Primary School,"Nursery, Infants & Juniors",Caerphilly,Primary,602.0,NP12 0NA,51.68002403387075,-3.1744270384694118,True,1,high_deprivation,39.0,91.3,
Ystrad Mynach Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,447.0,CF82 7AQ,51.64184368469071,-3.239325811996426,True,5,medium_deprivation,19.1,92.9,
Ysgol Gynradd Gymraeg Cwm Derwen,"Nursery, Infants & Juniors",Caerphilly,Primary,165.0,NP12 0JL,51.68067013106309,-3.1790433474286663,True,8,low_deprivation,6.7,96.4,
Ysgol Penalltau,"Nursery, Infants & Juniors",Caerphilly,Primary,247.0,CF82 6AP,51.65553397776887,-3.243963881415413,True,6,medium_deprivation,16.9,93.8,
St Helens RC Primary,"Nursery, Infants & Juniors",Caerphilly,Primary,224.0,CF83 1QH,51.58021304474445,-3.2031405972261617,True,8,low_deprivation,15.6,96.0,
Newbridge School,Secondary (ages 11-16),Caerphilly,Secondary,1010.0,NP11 5FR,51.6648808800585,-3.140808406495568,True,3,high_deprivation,31.0,91.8,62.1
Blackwood Comprehensive School,Secondary (ages 11-16),Caerphilly,Secondary,957.0,NP12 1ER,51.67127546429902,-3.2037014190959887,True,4,medium_deprivation,26.0,93.7,61.0
St Cenydd School,Secondary (ages 11-19),Caerphilly,Secondary,971.0,CF83 2RP,51.58099370210917,-3.242128955701367,True,9,low_deprivation,10.6,95.9,74.4
Risca Community Comprehensive,Secondary (ages 11-16),Caerphilly,Secondary,618.0,NP11 6YY,51.605694600859344,-3.0705164723894165,True,2,high_deprivation,32.5,90.4,50.4
St Martin's School,Secondary (ages 11-19),Caerphilly,Secondary,1030.0,CF83 1UW,51.56918517467143,-3.2209285924046864,True,5,medium_deprivation,18.1,95.5,59.1
HEOLDDU COMPREHENSIVE SCHOOL,Secondary (ages 11-19),Caerphilly,Secondary,724.0,CF81 8XL,51.68834762708904,-3.244530650322329,True,2,high_deprivation,32.1,91.7,46.0
Lewis School Pengam,Secondary (ages 11-19),Caerphilly,Secondary,645.0,CF81 8LJ,51.67295993592001,-3.2242817049777366,True,5,medium_deprivation,23.9,93.3,57.4
Bedwas High School,Secondary (ages 11-19),Caerphilly,Secondary,666.0,CF83 8BJ,51.5912218628699,-3.19228713150934,True,5,medium_deprivation,23.7,90.9,62.0
Ysgol Gyfun Cwm Rhymni,Secondary (ages 11-19),Caerphilly,Secondary,1785.0,NP12 3JQ,51.6606559333806,-3.2159548259827924,True,5,medium_deprivation,25.5,90.9,65.6
Islwyn High School,Secondary (ages 11-16),Caerphilly,Secondary,1047.0,NP12 0NU,51.68413376939219,-3.177064816762205,True,5,medium_deprivation,23.5,93.0,54.8
Idris Davies School 3 to 18,Middle (ages 3-19),Caerphilly,Middle,812.0,NP22 5XF,51.74356594719072,-3.2709513668450985,True,2,high_deprivation,35.2,90.8,
Bryn Bach Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,233.0,NP22 3RX,51.78625241522991,-3.261857613229078,True,2,high_deprivation,38.1,89.8,
Glanhowy Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,282.0,NP22 4RW,51.78300355533687,-3.2468306151509143,True,2,high_deprivation,33.7,90.8,
Deighton Junior and Infants,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,238.0,NP22 3ES,51.78064298939218,-3.2486535050853766,True,6,medium_deprivation,15.9,95.3,
Georgetown Junior and Infants,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,430.0,NP22 4LJ,51.7666745268561,-3.23554540868803,True,2,high_deprivation,33.1,91.5,
SOFRYDD PRIMARY,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,152.0,NP11 5DW,51.683413010059176,-3.135066331085218,True,5,medium_deprivation,20.0,91.1,
Cwm Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,229.0,NP23 7RD,51.74447565284964,-3.187824118810497,True,2,high_deprivation,31.1,90.4,
Beaufort Hill Primary,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,249.0,NP23 5QD,51.79688971537186,-3.196219303973899,True,8,low_deprivation,11.6,93.5,
Willowtown Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,483.0,NP23 6NJ,51.78132167858283,-3.215153335543208,True,2,high_deprivation,30.6,90.1,
Blaen-y-Cwm Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,274.0,NP23 4BR,51.79549256722303,-3.173135554554589,True,1,high_deprivation,36.2,89.4,
Ysgol Gymraeg Brohelyg,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,341.0,NP13 3DQ,51.777158586237455,-3.168987321202509,True,2,high_deprivation,26.2,89.9,
Rhos y Fedwen,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,123.0,NP23 5TA,51.7996693359752,-3.223156931127446,True,5,medium_deprivation,23.9,90.9,
Ystruth Primary,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,330.0,NP13 3XG,51.76706344692982,-3.154337788414433,True,3,high_deprivation,30.2,91.1,
St. Illtyd's Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,178.0,NP13 2JT,51.69957456745724,-3.133566374506856,True,2,high_deprivation,30.5,89.8,
Coed y Garn Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,166.0,NP13 3AH,51.77663645685424,-3.1635501707066163,True,2,high_deprivation,36.4,86.8,
HEOL GOFFA,Special (with post-16 provision),Carmarthenshire,Special,127.0,SA15 3LS,51.69084869390039,-4.153170750328224,True,1,high_deprivation,48.6,92.6,
ST MARY'S ROMAN CATHOLIC,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,201.0,NP23 4EF,51.79709105476831,-3.172731277825091,True,4,medium_deprivation,20.2,93.3,
St. MARY'S CHURCH SCHOOL,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,237.0,NP23 4SF,51.80322700611779,-3.171630051187808,True,4,medium_deprivation,23.5,91.4,
All Saints R.C. Primary School,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,210.0,NP23 6QF,51.77845319995821,-3.222748682294154,True,2,high_deprivation,30.7,90.6,
St. Joseph's R.C. Primary,"Nursery, Infants & Juniors",Blaenau Gwent,Primary,103.0,NP22 3RU,51.78540588406162,-3.2574677130674035,True,3,high_deprivation,26.4,89.7,
Tredegar Comprehensive School,Secondary (ages 11-16),Blaenau Gwent,Secondary,746.0,NP22 4BH,51.7660030081918,-3.2416650711363766,True,3,high_deprivation,30.5,93.4,53.2
Brynmawr Foundation School,Secondary (ages 11-16),Blaenau Gwent,Secondary,569.0,NP23 4XT,51.80571062380722,-3.166811217862948,True,2,high_deprivation,29.6,93.0,51.8
Ebbw Fawr Learning Community,Middle (ages 3-16),Blaenau Gwent,Middle,1406.0,NP23 6GL,51.77598929412208,-3.2031862179032844,True,7,medium_deprivation,14.7,94.1,
Abertillery Learning Community,Middle (ages 3-16),Blaenau Gwent,Middle,1608.0,NP13 1HN,51.73498035387477,-3.132233568968553,True,2,high_deprivation,25.8,91.9,
Llanyrafon Primary School,Infants & Juniors,Torfaen,Primary,380.0,NP44 8HW,51.649082011115176,-3.00824481652985,True,2,high_deprivation,36.3,90.8,
Maendy Junior and Infants,"Nursery, Infants & Juniors",Torfaen,Primary,248.0,NP44 1NH,51.65831660565109,-3.0248293779631017,True,2,high_deprivation,28.8,88.8,
Llantarnam Community Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,371.0,NP44 3XB,51.63504638874353,-3.0075608193918213,True,9,low_deprivation,8.8,94.7,
Pontnewydd Primary & Nursery,"Nursery, Infants & Juniors",Torfaen,Primary,372.0,NP44 1JW,51.66122862084683,-3.0331793862734004,True,6,medium_deprivation,20.5,93.4,
Greenmeadow Primary,Infants & Juniors,Torfaen,Primary,190.0,NP44 5YY,51.64998304091253,-3.054099024284788,True,9,low_deprivation,14.0,94.7,
Cwmffrwdoer Primary,"Nursery, Infants & Juniors",Torfaen,Primary,220.0,NP4 6QZ,51.710910239729806,-3.0659940431852606,True,10,low_deprivation,1.5,95.6,
George Street Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,409.0,NP4 6BX,51.705675952015895,-3.0468465810496244,True,2,high_deprivation,21.7,90.5,
Ysgol Gymraeg Cwmbran Primary,"Nursery, Infants & Juniors",Torfaen,Primary,288.0,NP44 4HB,51.64555127337852,-3.0342333290903603,True,10,low_deprivation,5.7,95.8,
Garnteg Primary,"Nursery, Infants & Juniors",Torfaen,Primary,384.0,NP4 7SJ,51.73597511215261,-3.064382661721861,True,9,low_deprivation,15.8,95.3,
YSGOL BRYN ONNEN,Infants & Juniors,Torfaen,Primary,174.0,NP4 7RT,51.74585828809115,-3.064209414488567,True,7,medium_deprivation,20.8,92.5,
Woodlands Community Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,326.0,NP44 5UA,51.6622168081376,-3.047486456396085,True,3,high_deprivation,31.0,90.3,
New Inn Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,566.0,NP4 0NG,51.69257785221234,-3.0042160088117447,True,7,medium_deprivation,13.8,92.3,
Griffithstown Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,378.0,NP4 5DN,51.68291612250268,-3.0249798310175096,True,2,high_deprivation,37.0,91.8,
Penygarn Community Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,368.0,NP4 8JR,51.70997970172753,-3.0343045353029505,True,2,high_deprivation,29.9,87.8,
Blenheim Road Community Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,273.0,NP44 4SZ,51.64743526384584,-3.040858280977661,True,4,medium_deprivation,28.5,93.4,
Coed Eva Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,458.0,NP44 4TG,51.640477757685744,-3.046693420757968,True,5,medium_deprivation,25.0,94.4,
Croesyceiliog Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,381.0,NP44 2LL,51.662573442910045,-3.0081632135795062,True,2,high_deprivation,38.0,90.2,
Nant Celyn Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,442.0,NP44 7DJ,51.64236274901349,-3.038920017593654,True,7,medium_deprivation,26.8,90.5,
Ysgol Panteg,"Nursery, Infants & Juniors",Torfaen,Primary,409.0,NP4 5HP,51.67978391347401,-3.01928952262683,True,4,medium_deprivation,28.2,91.4,
Blaenavon Heritage VC Primary School,"Nursery, Infants & Juniors",Torfaen,Primary,472.0,NP4 9AW,51.77371757264294,-3.07738562337104,True,2,high_deprivation,31.8,90.5,
Cwmbran R.C. Jnr. & Infts.,"Nursery, Infants & Juniors",Torfaen,Primary,209.0,NP44 3JR,51.64880381211046,-3.022735795097763,True,6,medium_deprivation,19.3,91.9,
St. Davids Cwmbran R.C. School,"Nursery, Infants & Juniors",Torfaen,Primary,232.0,NP44 1UF,51.66290898484772,-3.019930447795838,True,6,medium_deprivation,12.3,92.6,
Henllys Church in Wales,Infants & Juniors,Torfaen,Primary,169.0,NP44 6JA,51.64211465646534,-3.058179759897094,True,1,high_deprivation,34.6,91.9,
Padre Pio RC Primary School,Infants & Juniors,Torfaen,Primary,183.0,NP4 6HL,51.70363223676373,-3.048745786972616,True,5,medium_deprivation,21.4,93.4,
PONTHIR CHURCH IN WALES SCHOOL,Infants & Juniors,Torfaen,Primary,101.0,NP18 1GA,51.6318022003701,-2.9782568455920564,True,2,high_deprivation,31.7,89.4,
Croesyceiliog School,Secondary (ages 11-16),Torfaen,Secondary,1185.0,NP44 2YB,51.65539340424623,-3.006216665105921,True,5,medium_deprivation,21.3,90.5,53.5
Abersychan Comprehensive,Secondary (ages 11-16),Torfaen,Secondary,739.0,NP4 7DF,51.72787141837096,-3.0606595217383554,True,9,low_deprivation,4.5,94.8,72.2
West Monmouth School,Secondary (ages 11-16),Torfaen,Secondary,1149.0,NP4 5YG,51.69651670825397,-3.0376726235814084,True,1,high_deprivation,38.1,89.6,46.7
Cwmbran High School,Secondary (ages 11-16),Torfaen,Secondary,1145.0,NP44 4YZ,51.64773248605335,-3.05138736921529,True,6,medium_deprivation,17.5,93.9,61.3
St. Albans R.C. High School,Secondary (ages 11-16),Torfaen,Secondary,824.0,NP4 6XG,51.702827115628935,-3.0388734066529826,True,5,medium_deprivation,20.7,91.9,57.7
Ysgol Gymraeg Gwynllyw,Middle (ages 3-19),Torfaen,Middle,808.0,NP4 8JD,51.71502856742475,-3.036837054096811,True,7,medium_deprivation,14.5,94.6,
Gilwern Primary School,Infants & Juniors,Monmouthshire,Primary,213.0,NP7 0AY,51.82976215657928,-3.091103033254241,True,4,medium_deprivation,27.2,94.4,
Goytre Fawr Primary,Infants & Juniors,Monmouthshire,Primary,182.0,NP4 0AH,51.73503326560175,-2.9825846456632337,True,5,medium_deprivation,26.3,93.6,
Undy Primary School,"Nursery, Infants & Juniors",Monmouthshire,Primary,417.0,NP26 3LZ,51.58030142587838,-2.821963698448738,True,6,medium_deprivation,15.9,93.2,
ROGIET COUNTY PRIMARY,Infants & Juniors,Monmouthshire,Primary,198.0,NP26 3SD,51.58645952385288,-2.780678856957614,True,10,low_deprivation,2.4,95.7,
Pembroke Primary,"Nursery, Infants & Juniors",Monmouthshire,Primary,262.0,NP16 5JP,51.63132239719184,-2.677459525457518,True,4,medium_deprivation,25.4,91.4,
LLANVIHANGEL CRUCORNEY COUNTY PRIMARY SCHOOL,Infants & Juniors,Monmouthshire,Primary,67.0,NP7 8DL,51.8861267687658,-2.9702138094435653,True,5,medium_deprivation,17.6,94.1,
Thornwell Primary School,"Nursery, Infants & Juniors",Monmouthshire,Primary,254.0,NP16 5NT,51.62505843164004,-2.6693749813288603,True,7,medium_deprivation,12.5,93.1,
Llandogo Primary,Infants & Juniors,Monmouthshire,Primary,64.0,NP25 4TJ,51.73527430656196,-2.6866666021157712,True,10,low_deprivation,3.1,96.0,
Shirenewton Primary School,Infants & Juniors,Monmouthshire,Primary,197.0,NP16 6RN,51.64276452837098,-2.753262592607064,True,8,low_deprivation,15.7,94.7,
Trellech Junior & Infants,Infants & Juniors,Monmouthshire,Primary,169.0,NP25 4PA,51.74754653027003,-2.7244007947731057,True,7,medium_deprivation,16.9,93.3,
The Dell Primary,Infants & Juniors,Monmouthshire,Primary,398.0,NP16 5UQ,51.64330927228308,-2.679249593236532,True,4,medium_deprivation,27.4,90.1,
Overmonnow Primary School,"Nursery, Infants & Juniors",Monmouthshire,Primary,337.0,NP25 5BA,51.81033429535239,-2.726796931616041,True,10,low_deprivation,8.4,96.3,
Cross Ash County Primary School,Infants & Juniors,Monmouthshire,Primary,166.0,NP7 8PL,51.8750063388368,-2.86494080563522,False,5,medium_deprivation,22.5,92.1,
Ysgol Gymraeg Y Fenni,"Nursery, Infants & Juniors",Monmouthshire,Primary,271.0,NP7 6HF,51.83479043465028,-3.008955032145888,True,3,high_deprivation,31.8,91.9,
YSGOL GYMRAEG Y FFIN,"Nursery, Infants & Juniors",Monmouthshire,Primary,157.0,NP26 4NQ,51.59582095734896,-2.757784642541341,True,10,low_deprivation,4.6,95.2,
Cantref Primary,Infants & Juniors,Monmouthshire,Primary,235.0,NP7 7DG,51.82743693541992,-3.0266109383409474,True,8,low_deprivation,13.3,96.2,
KYMIN VIEW PRIMARY SCHOOL,"Nursery, Infants & Juniors",Monmouthshire,Primary,145.0,NP25 3JR,51.80600751230414,-2.6998395348039503,True,8,low_deprivation,9.9,93.5,
Castle Park Primary School,Infants & Juniors,Monmouthshire,Primary,186.0,NP26 4HN,51.59344939586502,-2.7491673049066425,True,10,low_deprivation,1.5,98.2,
Llanfoist Fawr Primary,Infants & Juniors,Monmouthshire,Primary,209.0,NP7 9FD,51.81118443967544,-3.0284605893683056,True,4,medium_deprivation,26.1,89.6,
Dewstow,"Nursery, Infants & Juniors",Monmouthshire,Primary,204.0,NP26 4EE,51.59247651974526,-2.759058351915994,True,7,medium_deprivation,21.5,94.5,
Llantilio Pertholey CV Primary,Infants & Juniors,Monmouthshire,Primary,203.0,NP7 6LZ,51.840048908982205,-3.009487157256517,True,10,low_deprivation,8.7,96.5,
Usk Primary School,Infants & Juniors,Monmouthshire,Primary,261.0,NP15 1SE,51.70532173375351,-2.897749222894016,True,9,low_deprivation,12.5,94.2,
Raglan Primary,Infants & Juniors,Monmouthshire,Primary,165.0,NP15 2EN,51.763898218256415,-2.848877730649708,True,9,low_deprivation,13.5,95.8,
Magor V A Primary School,"Nursery, Infants & Juniors",Monmouthshire,Primary,290.0,NP26 3EG,51.58000129608472,-2.828788119304096,True,8,low_deprivation,12.6,96.3,
Our Lady & St Michael's RC,Infants & Juniors,Monmouthshire,Primary,203.0,NP7 5UD,51.82651710829699,-3.021968387829787,True,7,medium_deprivation,16.6,91.0,
ST MARY'S R.C.P.SCHOOL,Infants & Juniors,Monmouthshire,Primary,117.0,NP16 5JE,51.63549843274151,-2.6787860779010217,True,7,medium_deprivation,13.3,94.6,
ARCHBISHOP ROWAN WILLIAMS VA,Infants & Juniors,Monmouthshire,Primary,210.0,NP26 5UL,51.59184473711817,-2.72553488056552,True,6,medium_deprivation,18.1,90.0,
Monmouth Comprehensive School,Secondary (ages 11-19),Monmouthshire,Secondary,1696.0,NP25 3YT,51.81496694006249,-2.7093763400180846,True,4,medium_deprivation,26.4,90.7,53.8
Caldicot School,Secondary (ages 11-19),Monmouthshire,Secondary,1247.0,NP26 5XA,51.58952048485912,-2.751134198061372,True,9,low_deprivation,12.6,97.4,69.5
